ammo,blast_strength,can_kick,entity_0,entity_1,entity_2,entity_3,entity_4,entity_5,entity_6,entity_7,entity_8,action
1,2,False,outside,outside,outside,wooden,self,rigid,passage,flame,flame,0
1,2,False,outside,outside,outside,wooden,self,rigid,passage,flame,flame,0
1,2,False,outside,outside,outside,wooden,self,rigid,passage,passage,passage,5
0,2,False,outside,outside,outside,wooden,bomb,rigid,passage,passage,passage,2
0,2,False,wooden,bomb,rigid,passage,self,passage,rigid,passage,passage,2
0,2,False,passage,passage,passage,rigid,self,passage,passage,rigid,passage,4
0,2,False,passage,passage,passage,passage,self,passage,rigid,passage,wooden,2
0,2,False,passage,passage,passage,rigid,self,wooden,wooden,wooden,passage,0
0,2,False,passage,passage,passage,rigid,self,wooden,wooden,wooden,passage,0
0,2,False,passage,passage,passage,rigid,self,wooden,wooden,wooden,passage,0
0,2,False,passage,passage,passage,rigid,self,wooden,wooden,wooden,passage,0
0,2,False,passage,passage,passage,rigid,self,wooden,wooden,wooden,passage,0
1,2,False,passage,passage,passage,rigid,self,wooden,wooden,wooden,passage,5
0,2,False,passage,passage,passage,rigid,bomb,wooden,wooden,wooden,passage,1
0,2,False,flame,passage,passage,passage,self,passage,rigid,bomb,wooden,1
0,2,False,passage,rigid,wooden,passage,self,passage,passage,passage,passage,4
0,2,False,rigid,wooden,outside,passage,self,outside,passage,passage,outside,0
0,2,False,rigid,wooden,outside,passage,self,outside,passage,passage,outside,0
0,2,False,rigid,wooden,outside,passage,self,outside,passage,passage,outside,0
0,2,False,rigid,wooden,outside,passage,self,outside,passage,passage,outside,0
0,2,False,rigid,wooden,outside,passage,self,outside,passage,passage,outside,0
0,2,False,rigid,wooden,outside,passage,self,outside,passage,passage,outside,0
1,2,False,rigid,wooden,outside,passage,self,outside,flame,passage,outside,0
1,2,False,rigid,wooden,outside,passage,self,outside,flame,passage,outside,0
1,2,False,rigid,wooden,outside,passage,self,outside,flame,passage,outside,0
1,2,False,rigid,wooden,outside,passage,self,outside,passage,passage,outside,2
1,2,False,passage,passage,outside,passage,self,outside,passage,item,outside,2
1,3,False,passage,passage,outside,passage,self,outside,item,passage,outside,3
1,3,False,passage,passage,passage,rigid,self,passage,wooden,item,passage,2
1,4,False,rigid,passage,passage,wooden,self,passage,rigid,wooden,rigid,5
0,4,False,rigid,passage,passage,wooden,bomb,passage,rigid,wooden,rigid,4
0,4,False,passage,passage,outside,bomb,self,outside,wooden,rigid,outside,1
0,4,False,passage,passage,outside,passage,self,outside,bomb,passage,outside,0
0,4,False,passage,passage,outside,passage,self,outside,bomb,passage,outside,1
0,4,False,passage,passage,outside,passage,self,outside,passage,passage,outside,1
0,4,False,rigid,wooden,outside,passage,self,outside,passage,passage,outside,0
0,4,False,rigid,wooden,outside,passage,self,outside,passage,passage,outside,0
0,4,False,rigid,wooden,outside,passage,self,outside,passage,passage,outside,0
0,4,False,rigid,wooden,outside,passage,self,outside,passage,passage,outside,0
1,4,False,rigid,wooden,outside,flame,self,outside,flame,passage,outside,0
1,4,False,rigid,wooden,outside,flame,self,outside,flame,passage,outside,0
1,4,False,rigid,wooden,outside,flame,self,outside,flame,passage,outside,0
1,4,False,rigid,wooden,outside,passage,self,outside,passage,passage,outside,5
0,4,False,rigid,wooden,outside,passage,bomb,outside,passage,passage,outside,3
0,4,False,passage,rigid,wooden,passage,self,bomb,passage,passage,passage,2
0,4,False,passage,passage,bomb,passage,self,passage,rigid,passage,passage,2
0,4,False,passage,passage,passage,rigid,self,passage,item,passage,passage,2
0,4,False,rigid,passage,passage,item,self,passage,rigid,item,rigid,2
0,4,True,item,passage,passage,rigid,self,rigid,wooden,wooden,rigid,1
0,4,True,rigid,passage,passage,item,self,passage,rigid,passage,rigid,3
0,4,True,passage,rigid,passage,passage,self,passage,rigid,rigid,passage,3
0,4,True,rigid,passage,rigid,rigid,self,passage,wooden,rigid,rigid,1
1,4,True,rigid,rigid,passage,rigid,self,rigid,rigid,passage,passage,0
1,4,True,rigid,rigid,passage,rigid,self,rigid,rigid,passage,passage,2
1,4,True,rigid,passage,rigid,rigid,self,passage,wooden,rigid,rigid,4
1,4,True,passage,rigid,passage,passage,self,passage,rigid,rigid,passage,4
1,4,True,rigid,passage,passage,passage,self,passage,rigid,passage,rigid,2
1,4,True,passage,passage,passage,rigid,self,rigid,wooden,wooden,rigid,5
0,4,True,passage,passage,passage,rigid,bomb,rigid,wooden,wooden,rigid,1
0,4,True,rigid,passage,passage,passage,self,passage,rigid,bomb,rigid,1
0,4,True,passage,passage,passage,rigid,self,passage,passage,passage,passage,1
0,4,True,passage,passage,passage,passage,self,passage,rigid,passage,passage,3
0,4,True,passage,passage,passage,rigid,self,passage,passage,rigid,passage,1
0,4,True,item,passage,rigid,passage,self,passage,rigid,passage,passage,1
0,4,True,outside,outside,outside,item,self,rigid,passage,passage,passage,3
0,5,True,outside,outside,outside,rigid,self,passage,passage,passage,passage,2
0,5,True,rigid,passage,passage,passage,self,passage,rigid,rigid,passage,4
1,5,True,passage,passage,rigid,passage,self,passage,rigid,passage,flame,1
1,5,True,outside,outside,outside,passage,self,rigid,passage,passage,passage,0
1,5,True,outside,outside,outside,passage,self,rigid,passage,passage,passage,2
1,5,True,passage,passage,rigid,passage,self,passage,rigid,passage,passage,4
1,5,True,passage,rigid,item,passage,self,passage,passage,passage,passage,4
1,5,True,rigid,item,outside,passage,self,outside,passage,passage,outside,1
2,5,True,outside,outside,outside,rigid,self,outside,passage,passage,outside,2
2,5,True,rigid,passage,outside,passage,self,outside,passage,passage,outside,2
2,5,True,passage,passage,outside,passage,self,outside,passage,passage,outside,2
2,5,True,passage,passage,outside,passage,self,outside,passage,passage,outside,2
2,5,True,passage,passage,outside,passage,self,outside,passage,rigid,outside,3
2,5,True,rigid,passage,passage,passage,self,passage,rigid,passage,rigid,2
2,5,True,passage,passage,passage,rigid,self,rigid,wooden,passage,rigid,2
2,5,True,rigid,passage,rigid,wooden,self,rigid,passage,passage,rigid,5
1,5,True,rigid,passage,rigid,wooden,bomb,rigid,passage,passage,rigid,1
1,5,True,passage,passage,passage,rigid,self,rigid,wooden,bomb,rigid,1
1,5,True,rigid,passage,passage,passage,self,passage,rigid,passage,rigid,3
1,5,True,passage,rigid,passage,passage,self,passage,rigid,rigid,passage,3
1,5,True,rigid,passage,rigid,rigid,self,passage,wooden,rigid,rigid,1
1,5,True,rigid,rigid,passage,rigid,self,rigid,rigid,passage,passage,0
1,5,True,rigid,rigid,passage,rigid,self,rigid,rigid,passage,passage,2
1,5,True,rigid,passage,rigid,rigid,self,passage,wooden,rigid,rigid,4
1,5,True,passage,rigid,passage,passage,self,passage,rigid,rigid,passage,3
2,5,True,rigid,passage,rigid,rigid,self,passage,wooden,rigid,rigid,1
2,5,True,rigid,rigid,passage,rigid,self,rigid,rigid,passage,passage,2
2,5,True,rigid,passage,rigid,rigid,self,passage,wooden,rigid,rigid,4
2,5,True,passage,rigid,passage,passage,self,passage,rigid,rigid,passage,4
2,5,True,rigid,passage,passage,passage,self,passage,rigid,passage,rigid,4
2,5,True,passage,passage,outside,passage,self,outside,passage,rigid,outside,1
2,5,True,passage,passage,outside,passage,self,outside,passage,rigid,outside,1
2,5,True,enemy,passage,outside,passage,self,outside,passage,passage,outside,3
2,5,True,passage,passage,enemy,rigid,self,passage,passage,passage,passage,1
2,5,True,passage,passage,enemy,rigid,self,passage,passage,passage,passage,1
2,5,True,passage,passage,enemy,rigid,self,passage,passage,passage,passage,1
2,5,True,passage,passage,passage,passage,self,passage,rigid,passage,enemy,4
2,5,True,passage,passage,passage,passage,self,passage,rigid,passage,enemy,4
2,5,True,passage,passage,passage,passage,self,passage,rigid,passage,enemy,4
2,5,True,passage,passage,passage,passage,self,passage,rigid,passage,enemy,1
2,5,True,passage,rigid,passage,passage,self,passage,passage,passage,passage,2
2,5,True,passage,rigid,passage,passage,self,passage,passage,passage,passage,4
2,5,True,rigid,passage,outside,passage,self,outside,enemy,passage,outside,3
2,5,True,rigid,passage,outside,passage,self,outside,enemy,passage,outside,1
2,5,True,outside,outside,outside,rigid,self,outside,enemy,passage,outside,2
2,5,True,outside,outside,outside,rigid,self,outside,enemy,passage,outside,2
2,5,True,outside,outside,outside,rigid,self,outside,enemy,passage,outside,2
2,5,True,outside,outside,outside,rigid,self,outside,enemy,passage,outside,2
2,5,True,outside,outside,outside,rigid,self,outside,enemy,passage,outside,2
2,5,True,rigid,passage,outside,passage,self,outside,enemy,passage,outside,3
2,5,True,rigid,passage,outside,passage,self,outside,enemy,passage,outside,3
2,5,True,passage,rigid,passage,passage,self,passage,passage,passage,passage,2
2,5,True,passage,passage,passage,passage,self,passage,rigid,passage,passage,2
2,5,True,passage,passage,passage,rigid,self,passage,enemy,passage,passage,2
2,5,True,passage,passage,passage,rigid,self,passage,enemy,passage,passage,2
2,5,True,passage,passage,passage,rigid,self,passage,enemy,passage,passage,2
2,5,True,rigid,passage,passage,passage,self,passage,rigid,passage,rigid,3
2,5,True,rigid,passage,passage,passage,self,passage,rigid,passage,rigid,3
2,5,True,rigid,passage,passage,passage,self,passage,rigid,passage,rigid,3
2,5,True,rigid,passage,passage,passage,self,passage,rigid,passage,rigid,2
2,5,True,enemy,passage,passage,rigid,self,rigid,passage,passage,rigid,1
2,5,True,rigid,passage,passage,passage,self,passage,rigid,passage,rigid,3
2,5,True,rigid,passage,passage,passage,self,passage,rigid,passage,rigid,3
2,5,True,enemy,rigid,passage,passage,self,passage,rigid,rigid,passage,3
2,5,True,enemy,rigid,passage,passage,self,passage,rigid,rigid,passage,3
2,5,True,rigid,enemy,rigid,rigid,self,passage,wooden,rigid,rigid,5
1,5,True,rigid,enemy,rigid,rigid,bomb,passage,wooden,rigid,rigid,4
1,5,True,enemy,rigid,passage,bomb,self,passage,rigid,rigid,passage,4
1,5,True,rigid,passage,passage,passage,self,passage,rigid,enemy,rigid,1
1,5,True,passage,passage,passage,rigid,self,passage,passage,passage,passage,1
1,5,True,passage,passage,passage,passage,self,passage,rigid,passage,passage,2
1,5,True,passage,passage,passage,passage,self,passage,rigid,passage,passage,2
1,5,True,passage,passage,passage,rigid,self,passage,passage,passage,enemy,1
1,5,True,passage,passage,passage,passage,self,passage,rigid,passage,enemy,3
1,5,True,passage,passage,passage,rigid,self,passage,enemy,rigid,passage,4
2,5,True,passage,passage,passage,rigid,self,passage,flame,rigid,passage,1
2,5,True,passage,passage,rigid,passage,self,passage,rigid,passage,enemy,3
2,5,True,rigid,passage,passage,passage,self,passage,rigid,rigid,passage,3
2,5,True,rigid,rigid,passage,passage,self,passage,rigid,rigid,rigid,3
2,5,True,passage,rigid,rigid,passage,self,passage,rigid,rigid,rigid,4
2,5,True,passage,rigid,rigid,passage,self,passage,rigid,rigid,rigid,4
2,5,True,passage,rigid,rigid,passage,self,passage,rigid,rigid,rigid,3
2,5,True,passage,passage,rigid,passage,self,passage,passage,rigid,rigid,3
2,5,True,passage,passage,passage,passage,self,passage,passage,passage,rigid,4
2,5,True,passage,passage,passage,passage,self,passage,passage,passage,rigid,1
2,5,True,outside,outside,outside,passage,self,passage,passage,passage,enemy,4
2,5,True,outside,outside,outside,passage,self,passage,passage,passage,enemy,4
2,5,True,outside,outside,outside,passage,self,passage,passage,passage,enemy,3
2,5,True,outside,outside,outside,passage,self,passage,passage,passage,passage,4
2,5,True,outside,outside,outside,passage,self,passage,passage,passage,passage,4
2,5,True,outside,outside,outside,passage,self,passage,passage,passage,passage,2
2,5,True,passage,passage,enemy,passage,self,passage,passage,passage,passage,1
2,5,True,passage,passage,enemy,passage,self,passage,passage,passage,passage,1
2,5,True,passage,passage,enemy,passage,self,passage,passage,passage,passage,1
2,5,True,outside,outside,outside,passage,self,passage,passage,passage,enemy,4
2,5,True,outside,outside,outside,passage,self,passage,passage,passage,enemy,3
2,5,True,outside,outside,outside,passage,self,passage,passage,passage,passage,4
2,5,True,outside,outside,outside,passage,self,passage,passage,passage,passage,4
2,5,True,outside,outside,outside,passage,self,passage,passage,passage,passage,4
2,5,True,outside,outside,outside,passage,self,passage,passage,passage,passage,2
2,5,True,passage,passage,passage,passage,self,passage,passage,passage,passage,4
2,5,True,passage,passage,passage,passage,self,passage,passage,passage,enemy,4
2,5,True,passage,passage,passage,passage,self,passage,passage,passage,enemy,4
2,5,True,passage,passage,passage,passage,self,passage,enemy,passage,rigid,3
2,5,True,passage,passage,passage,passage,self,passage,enemy,passage,rigid,2
2,5,True,enemy,passage,passage,passage,self,rigid,passage,passage,rigid,1
2,5,True,enemy,passage,passage,passage,self,rigid,passage,passage,rigid,1
2,5,True,passage,passage,passage,passage,self,passage,passage,passage,rigid,3
2,5,True,passage,passage,passage,passage,self,passage,passage,passage,rigid,3
2,5,True,passage,passage,passage,passage,self,passage,passage,passage,rigid,2
2,5,True,enemy,passage,passage,passage,self,rigid,passage,passage,rigid,1
2,5,True,enemy,passage,passage,passage,self,rigid,passage,passage,rigid,3
2,5,True,passage,passage,enemy,passage,self,passage,passage,passage,passage,1
2,5,True,passage,passage,enemy,passage,self,passage,passage,passage,passage,1
2,5,True,passage,passage,enemy,passage,self,passage,passage,passage,passage,2
2,5,True,passage,passage,passage,passage,self,passage,passage,rigid,rigid,3
2,5,True,passage,passage,enemy,passage,self,passage,passage,passage,rigid,2
2,5,True,passage,passage,passage,passage,self,rigid,rigid,passage,rigid,2
2,5,True,passage,passage,rigid,rigid,self,rigid,rigid,passage,rigid,1
2,5,True,passage,passage,enemy,passage,self,rigid,rigid,passage,rigid,2
2,5,True,passage,passage,rigid,rigid,self,rigid,rigid,passage,rigid,2
2,5,True,rigid,passage,rigid,rigid,self,rigid,passage,passage,rigid,2
2,5,True,rigid,passage,rigid,passage,self,rigid,passage,passage,passage,1
2,5,True,rigid,passage,rigid,passage,self,rigid,passage,passage,passage,1
2,5,True,rigid,passage,rigid,passage,self,rigid,passage,passage,passage,1
2,5,True,rigid,passage,rigid,passage,self,rigid,passage,passage,passage,1
2,5,True,rigid,passage,rigid,passage,self,rigid,passage,passage,passage,2
2,5,True,passage,passage,rigid,passage,self,passage,rigid,passage,passage,3
2,5,True,outside,passage,enemy,outside,self,passage,outside,rigid,passage,1
2,5,True,outside,passage,enemy,outside,self,passage,outside,rigid,passage,1
2,5,True,outside,rigid,passage,outside,self,passage,outside,passage,enemy,4
2,5,True,outside,rigid,passage,outside,self,passage,outside,passage,enemy,4
2,5,True,rigid,passage,rigid,passage,self,rigid,passage,passage,enemy,2
2,5,True,rigid,passage,rigid,passage,self,rigid,passage,passage,enemy,3
2,5,True,outside,rigid,passage,outside,self,passage,outside,passage,enemy,4
2,5,True,outside,rigid,passage,outside,self,passage,outside,passage,enemy,0
2,5,True,outside,rigid,passage,outside,self,enemy,outside,passage,passage,5
1,5,True,outside,rigid,passage,outside,bomb,enemy,outside,passage,passage,2
1,5,True,outside,bomb,bomb,outside,self,passage,outside,rigid,passage,4
1,5,True,bomb,bomb,rigid,passage,self,passage,rigid,passage,passage,3
1,5,True,outside,bomb,bomb,outside,self,passage,outside,rigid,passage,4
1,5,True,bomb,bomb,rigid,passage,self,passage,rigid,passage,passage,4
1,5,True,bomb,rigid,passage,passage,self,rigid,passage,passage,passage,2
1,5,True,passage,passage,rigid,passage,self,passage,passage,passage,passage,4
1,5,True,passage,rigid,passage,passage,self,passage,passage,passage,passage,2
1,5,True,passage,passage,passage,passage,self,passage,outside,outside,outside,4
2,5,True,passage,passage,passage,passage,self,rigid,outside,outside,outside,1
2,5,True,rigid,passage,rigid,passage,self,passage,passage,passage,rigid,1
2,5,True,passage,passage,rigid,rigid,self,rigid,passage,passage,passage,1
2,5,True,rigid,rigid,item,passage,self,rigid,rigid,passage,rigid,3
2,5,True,rigid,rigid,rigid,rigid,self,passage,passage,rigid,passage,0
2,5,True,rigid,rigid,rigid,rigid,self,passage,passage,rigid,passage,4
2,5,True,rigid,rigid,item,passage,self,rigid,rigid,passage,rigid,3
2,5,True,rigid,rigid,rigid,rigid,self,passage,passage,rigid,passage,4
2,5,True,rigid,rigid,item,passage,self,rigid,rigid,passage,rigid,2
2,5,True,passage,passage,rigid,rigid,self,rigid,passage,passage,passage,2
2,5,True,rigid,passage,rigid,passage,self,passage,passage,passage,rigid,2
2,5,True,passage,passage,passage,passage,self,rigid,outside,outside,outside,3
2,5,True,passage,passage,passage,passage,self,passage,outside,outside,outside,1
2,5,True,passage,rigid,passage,passage,self,passage,passage,passage,passage,3
2,5,True,passage,passage,rigid,passage,self,passage,passage,passage,passage,1
2,5,True,passage,rigid,passage,passage,self,rigid,passage,passage,passage,3
2,5,True,passage,passage,rigid,passage,self,passage,rigid,passage,passage,3
2,5,True,outside,passage,passage,outside,self,passage,outside,rigid,passage,1
2,5,True,outside,rigid,passage,outside,self,passage,outside,passage,passage,4
2,5,True,rigid,passage,rigid,passage,self,rigid,passage,passage,passage,1
2,5,True,rigid,passage,rigid,rigid,self,rigid,passage,passage,rigid,1
2,5,True,passage,passage,rigid,rigid,self,rigid,rigid,passage,rigid,1
2,5,True,passage,passage,passage,passage,self,rigid,rigid,passage,rigid,3
2,5,True,outside,passage,passage,outside,self,passage,outside,rigid,passage,1
2,5,True,outside,passage,passage,outside,self,passage,outside,passage,passage,4
2,5,True,passage,passage,passage,passage,self,passage,passage,passage,rigid,4
2,5,True,passage,passage,passage,passage,self,passage,passage,rigid,rigid,1
2,5,True,passage,enemy,passage,passage,self,passage,passage,passage,passage,5
1,5,True,passage,enemy,passage,passage,bomb,passage,passage,passage,passage,4
1,5,True,bomb,enemy,passage,bomb,self,rigid,passage,passage,rigid,2
1,5,True,bomb,passage,rigid,passage,self,rigid,rigid,rigid,passage,0
1,5,True,bomb,passage,rigid,passage,self,rigid,rigid,rigid,passage,0
1,5,True,bomb,passage,rigid,passage,self,rigid,rigid,rigid,passage,0
1,5,True,bomb,passage,rigid,passage,self,rigid,rigid,rigid,passage,0
1,5,True,bomb,passage,rigid,passage,self,rigid,rigid,rigid,passage,0
1,5,True,bomb,passage,rigid,passage,self,rigid,rigid,rigid,passage,0
1,5,True,bomb,passage,rigid,passage,self,rigid,rigid,rigid,passage,0
1,2,False,rigid,passage,passage,passage,self,passage,wooden,rigid,rigid,3
1,2,False,outside,rigid,passage,outside,self,passage,outside,wooden,rigid,5
0,2,False,outside,rigid,passage,outside,bomb,passage,outside,wooden,rigid,4
0,2,False,rigid,passage,passage,bomb,self,passage,wooden,rigid,rigid,1
0,2,False,passage,passage,rigid,rigid,self,passage,bomb,passage,passage,1
0,2,False,wooden,wooden,rigid,passage,self,rigid,rigid,passage,passage,0
0,2,False,wooden,wooden,rigid,passage,self,rigid,rigid,passage,passage,0
0,2,False,wooden,wooden,rigid,passage,self,rigid,rigid,passage,passage,0
0,2,False,wooden,wooden,rigid,passage,self,rigid,rigid,passage,passage,0
0,2,False,wooden,wooden,rigid,passage,self,rigid,rigid,passage,passage,0
0,2,False,wooden,wooden,rigid,passage,self,rigid,rigid,passage,passage,0
1,2,False,wooden,wooden,rigid,passage,self,rigid,rigid,passage,passage,5
0,2,False,wooden,wooden,rigid,passage,bomb,rigid,rigid,passage,passage,2
0,2,False,passage,bomb,rigid,rigid,self,passage,flame,flame,passage,4
0,2,False,bomb,rigid,wooden,passage,self,rigid,passage,passage,passage,2
0,2,False,passage,passage,rigid,passage,self,passage,rigid,rigid,wooden,4
0,2,False,passage,rigid,rigid,passage,self,wooden,rigid,wooden,wooden,0
0,2,False,passage,rigid,rigid,passage,self,wooden,rigid,wooden,wooden,0
0,2,False,passage,rigid,rigid,passage,self,wooden,rigid,wooden,wooden,0
0,2,False,passage,rigid,rigid,passage,self,wooden,rigid,wooden,wooden,0
0,2,False,passage,rigid,rigid,passage,self,wooden,rigid,wooden,wooden,0
1,2,False,passage,rigid,rigid,passage,self,wooden,rigid,wooden,wooden,5
0,2,False,passage,rigid,rigid,passage,bomb,wooden,rigid,wooden,wooden,3
0,2,False,flame,passage,rigid,passage,self,bomb,rigid,rigid,wooden,3
0,2,False,rigid,passage,passage,passage,self,passage,item,rigid,rigid,1
0,2,False,passage,passage,rigid,rigid,self,passage,passage,passage,passage,1
0,2,False,wooden,item,rigid,passage,self,rigid,rigid,passage,passage,1
0,2,True,passage,wooden,wooden,wooden,self,rigid,passage,passage,rigid,0
0,2,True,passage,wooden,wooden,wooden,self,rigid,passage,passage,rigid,0
0,2,True,passage,wooden,wooden,wooden,self,rigid,passage,passage,rigid,0
0,2,True,passage,wooden,wooden,wooden,self,rigid,passage,passage,rigid,0
1,2,True,passage,wooden,wooden,wooden,self,rigid,passage,passage,rigid,5
0,2,True,passage,flame,wooden,wooden,bomb,rigid,passage,passage,rigid,2
0,2,True,wooden,bomb,rigid,passage,self,rigid,rigid,passage,passage,2
0,2,True,passage,passage,rigid,rigid,self,passage,passage,passage,passage,2
0,2,True,rigid,passage,passage,passage,self,passage,item,rigid,rigid,3
0,2,True,outside,rigid,passage,outside,self,passage,outside,item,rigid,2
0,3,True,outside,passage,passage,outside,self,rigid,outside,outside,outside,1
0,3,True,outside,rigid,passage,outside,self,passage,outside,passage,rigid,4
0,3,True,rigid,passage,passage,passage,self,passage,passage,rigid,rigid,4
0,3,True,passage,passage,rigid,passage,self,passage,rigid,rigid,passage,4
1,3,True,passage,rigid,rigid,passage,self,item,rigid,passage,wooden,4
1,3,True,rigid,rigid,rigid,passage,self,wooden,passage,wooden,rigid,5
0,3,True,rigid,rigid,rigid,passage,bomb,wooden,passage,wooden,rigid,3
0,3,True,passage,rigid,rigid,passage,self,bomb,rigid,passage,wooden,2
0,3,True,passage,passage,bomb,rigid,self,wooden,outside,outside,outside,0
0,3,True,passage,passage,bomb,rigid,self,wooden,outside,outside,outside,0
0,3,True,passage,passage,bomb,rigid,self,wooden,outside,outside,outside,0
0,3,True,passage,passage,bomb,rigid,self,wooden,outside,outside,outside,0
0,3,True,passage,passage,bomb,rigid,self,wooden,outside,outside,outside,0
0,3,True,passage,passage,bomb,rigid,self,wooden,outside,outside,outside,0
0,3,True,passage,passage,bomb,rigid,self,wooden,outside,outside,outside,0
1,3,True,flame,flame,flame,rigid,self,flame,outside,outside,outside,0
1,3,True,flame,flame,flame,rigid,self,flame,outside,outside,outside,0
1,3,True,flame,flame,flame,rigid,self,flame,outside,outside,outside,0
1,3,True,passage,passage,passage,rigid,self,passage,outside,outside,outside,1
1,3,True,passage,rigid,rigid,passage,self,passage,rigid,passage,passage,4
1,3,True,rigid,rigid,rigid,passage,self,item,passage,passage,rigid,4
2,3,True,rigid,rigid,rigid,passage,self,passage,passage,rigid,passage,3
2,3,True,rigid,rigid,rigid,passage,self,passage,passage,passage,rigid,2
2,3,True,passage,passage,passage,passage,self,rigid,outside,outside,outside,0
2,3,True,passage,passage,passage,passage,self,rigid,outside,outside,outside,1
2,3,True,rigid,rigid,rigid,passage,self,passage,passage,passage,rigid,3
2,3,True,passage,rigid,rigid,passage,self,passage,rigid,passage,passage,3
2,3,True,passage,passage,rigid,passage,self,passage,rigid,rigid,passage,1
2,3,True,passage,rigid,wooden,passage,self,rigid,passage,passage,passage,3
2,3,True,passage,passage,rigid,rigid,self,passage,passage,passage,passage,2
2,3,True,rigid,passage,passage,passage,self,passage,passage,rigid,rigid,3
2,3,True,outside,rigid,passage,outside,self,passage,outside,passage,rigid,2
2,3,True,outside,passage,passage,outside,self,rigid,outside,outside,outside,0
2,3,True,outside,passage,passage,outside,self,rigid,outside,outside,outside,1
2,3,True,outside,rigid,passage,outside,self,passage,outside,passage,rigid,2
2,3,True,outside,passage,passage,outside,self,rigid,outside,outside,outside,1
2,3,True,outside,rigid,passage,outside,self,passage,outside,passage,rigid,4
2,3,True,rigid,passage,passage,passage,self,passage,passage,rigid,rigid,4
2,3,True,passage,passage,rigid,passage,self,passage,rigid,rigid,passage,1
2,3,True,passage,rigid,wooden,passage,self,rigid,passage,passage,passage,3
2,3,True,passage,passage,rigid,rigid,self,passage,passage,passage,passage,1
2,3,True,item,passage,rigid,passage,self,rigid,rigid,passage,passage,1
2,3,True,passage,passage,item,item,self,rigid,passage,passage,rigid,3
3,3,True,outside,passage,passage,outside,self,passage,outside,passage,passage,1
3,3,True,outside,passage,passage,outside,self,passage,outside,passage,passage,4
3,3,True,passage,passage,passage,passage,self,item,passage,passage,rigid,4
3,4,True,passage,passage,passage,passage,self,rigid,passage,rigid,wooden,3
3,4,True,passage,passage,passage,passage,self,passage,passage,passage,rigid,1
3,4,True,passage,passage,rigid,passage,self,passage,passage,passage,passage,1
3,4,True,rigid,passage,passage,passage,self,rigid,passage,passage,passage,3
3,4,True,outside,rigid,passage,outside,self,passage,outside,passage,passage,2
3,4,True,outside,passage,passage,outside,self,passage,outside,passage,passage,2
3,4,True,outside,passage,passage,outside,self,passage,outside,passage,passage,2
3,4,True,outside,passage,passage,outside,self,passage,outside,passage,passage,2
3,4,True,outside,passage,passage,outside,self,passage,outside,rigid,passage,4
3,4,True,passage,passage,rigid,passage,self,rigid,rigid,passage,passage,1
3,4,True,passage,passage,passage,passage,self,rigid,passage,passage,rigid,1
3,4,True,passage,passage,passage,passage,self,passage,passage,passage,rigid,4
3,4,True,passage,passage,passage,passage,self,rigid,passage,rigid,wooden,1
3,4,True,passage,rigid,passage,passage,self,passage,passage,passage,rigid,3
3,4,True,passage,passage,rigid,passage,self,passage,passage,passage,passage,3
3,4,True,outside,passage,passage,outside,self,passage,outside,passage,passage,2
3,4,True,outside,passage,passage,outside,self,passage,outside,passage,passage,2
3,4,True,outside,passage,passage,outside,self,passage,outside,passage,passage,2
3,4,True,outside,passage,passage,outside,self,passage,outside,rigid,passage,4
3,4,True,passage,passage,rigid,passage,self,rigid,rigid,passage,passage,2
3,4,True,passage,passage,rigid,rigid,self,passage,passage,passage,passage,4
3,4,True,passage,rigid,wooden,passage,self,rigid,passage,passage,passage,2
3,4,True,passage,passage,rigid,passage,self,passage,rigid,rigid,passage,4
3,4,True,passage,rigid,rigid,passage,self,passage,rigid,passage,passage,2
3,4,True,passage,passage,passage,rigid,self,passage,outside,outside,outside,4
3,4,True,passage,passage,passage,passage,self,rigid,outside,outside,outside,1
3,4,True,rigid,rigid,rigid,passage,self,passage,passage,passage,rigid,4
3,4,True,rigid,rigid,rigid,passage,self,passage,passage,rigid,passage,4
3,4,True,rigid,rigid,passage,passage,self,passage,rigid,passage,rigid,2
3,4,True,passage,passage,passage,rigid,self,rigid,outside,outside,outside,0
3,4,True,passage,passage,passage,rigid,self,rigid,outside,outside,outside,1
3,4,True,rigid,rigid,passage,passage,self,passage,rigid,passage,rigid,4
3,4,True,rigid,passage,passage,passage,self,passage,passage,rigid,rigid,1
3,4,True,passage,passage,passage,rigid,self,passage,passage,passage,passage,1
3,4,True,passage,passage,rigid,passage,self,passage,rigid,passage,passage,4
3,4,True,passage,passage,rigid,passage,self,passage,rigid,passage,passage,4
3,4,True,passage,rigid,passage,passage,self,passage,passage,passage,enemy,4
3,4,True,passage,rigid,passage,passage,self,passage,passage,passage,enemy,4
3,4,True,passage,rigid,passage,passage,self,passage,passage,passage,enemy,4
3,4,True,passage,rigid,passage,passage,self,passage,passage,passage,enemy,4
3,4,True,passage,rigid,passage,passage,self,passage,passage,passage,enemy,4
3,4,True,passage,rigid,passage,passage,self,passage,passage,passage,enemy,2
3,4,True,passage,passage,passage,passage,self,passage,passage,passage,enemy,4
3,4,True,passage,passage,passage,passage,self,passage,passage,passage,enemy,4
3,4,True,passage,passage,passage,passage,self,passage,passage,passage,enemy,4
3,4,True,passage,passage,passage,passage,self,passage,passage,passage,enemy,2
3,4,True,passage,passage,enemy,passage,self,passage,rigid,rigid,passage,1
3,4,True,passage,passage,enemy,passage,self,passage,rigid,rigid,passage,1
3,4,True,passage,passage,enemy,passage,self,passage,rigid,rigid,passage,1
