ammo,blast_strength,can_kick,entity_0,entity_1,entity_2,entity_3,entity_4,entity_5,entity_6,entity_7,entity_8,entity_9,entity_10,entity_11,entity_12,entity_13,entity_14,entity_15,entity_16,entity_17,entity_18,entity_19,entity_20,entity_21,entity_22,entity_23,entity_24,action
4,5,True,1,1,0,1,-1,0,0,0,1,-1,0,1,10,0,-1,1,13,0,0,-1,0,0,0,12,-1,2
4,5,True,0,0,0,1,-1,0,1,0,0,-1,1,0,10,12,-1,11,13,0,0,-1,0,0,0,0,-1,5
3,5,True,0,0,0,1,-1,0,1,0,0,-1,1,0,3,3,-1,3,3,0,0,-1,0,0,0,0,-1,1
3,5,True,1,1,0,1,-1,0,0,0,1,-1,0,1,10,12,-1,1,0,3,3,-1,3,3,13,0,-1,1
3,5,True,1,0,0,1,-1,1,1,0,1,-1,0,0,10,1,-1,0,1,0,12,-1,1,0,3,0,-1,1
3,5,True,1,0,0,0,-1,1,0,0,1,-1,1,1,10,1,-1,0,0,0,1,-1,0,1,12,0,-1,2
3,5,True,1,0,0,0,-1,1,0,0,1,-1,1,1,10,1,-1,0,0,0,1,-1,0,1,12,0,-1,0
3,5,True,1,0,0,0,-1,1,0,0,1,-1,1,1,10,1,-1,11,0,12,1,-1,0,1,0,0,-1,5
2,5,True,1,0,0,0,-1,1,0,0,1,-1,1,1,3,1,-1,11,0,12,1,-1,0,1,0,0,-1,1
2,5,True,0,1,0,1,-1,1,0,0,0,-1,1,0,10,1,-1,1,1,3,1,-1,11,0,12,1,-1,1
2,5,True,0,0,0,0,-1,0,1,0,1,-1,1,0,10,0,-1,1,0,0,1,-1,1,1,3,1,-1,4
4,5,True,0,4,0,-1,-1,1,4,1,-1,-1,0,4,10,-1,-1,0,4,1,-1,-1,1,4,1,-1,-1,0
4,5,True,0,4,0,-1,-1,1,4,1,-1,-1,0,4,10,-1,-1,0,4,1,-1,-1,1,4,1,-1,-1,0
4,5,True,0,4,0,-1,-1,1,4,1,-1,-1,0,4,10,-1,-1,0,4,1,-1,-1,1,4,1,-1,-1,0
4,5,True,0,0,0,-1,-1,1,0,1,-1,-1,0,0,10,-1,-1,0,0,1,-1,-1,1,0,1,-1,-1,3
4,5,True,0,0,0,0,-1,0,1,0,1,-1,1,0,10,0,-1,1,0,0,1,-1,1,1,0,1,-1,2
4,5,True,0,1,0,1,-1,1,0,0,0,-1,1,0,10,1,-1,1,1,0,1,-1,0,0,0,1,-1,3
4,5,True,0,0,1,0,1,0,1,0,0,0,0,1,10,0,1,1,1,1,0,1,0,0,0,0,1,1
4,5,True,0,0,0,0,0,0,0,1,0,1,0,1,10,0,0,0,1,0,0,1,1,1,1,0,1,0
4,5,True,0,0,0,0,0,0,0,1,0,1,0,1,10,0,0,0,1,0,0,1,1,1,1,0,1,2
4,5,True,0,0,1,0,1,0,1,0,0,0,0,1,10,0,1,1,1,1,0,1,0,0,0,0,1,1
4,5,True,0,0,0,0,0,0,0,1,0,1,0,1,10,0,0,0,1,0,0,1,1,1,1,0,1,4
4,5,True,0,0,0,0,-1,0,1,0,1,-1,1,0,10,0,-1,1,0,0,1,-1,1,1,0,1,-1,4
4,5,True,0,0,0,-1,-1,1,0,1,-1,-1,0,0,10,-1,-1,0,0,1,-1,-1,1,0,1,-1,-1,0
4,5,True,0,0,0,-1,-1,1,0,1,-1,-1,0,0,10,-1,-1,0,0,1,-1,-1,1,0,1,-1,-1,3
4,5,True,0,0,0,0,-1,0,1,0,1,-1,1,0,10,0,-1,1,0,0,1,-1,1,1,0,1,-1,2
4,5,True,0,1,0,1,-1,1,0,0,0,-1,1,0,10,1,-1,1,1,0,1,-1,0,0,11,1,-1,2
4,5,True,0,1,0,1,-1,1,0,0,0,-1,1,0,10,1,-1,1,1,0,1,-1,0,0,11,1,-1,2
4,5,True,0,1,0,1,-1,1,0,0,0,-1,1,0,10,1,-1,1,1,0,1,-1,0,0,11,1,-1,2
4,5,True,0,1,0,1,-1,1,0,0,0,-1,1,0,10,1,-1,1,1,0,1,-1,0,0,11,1,-1,2
4,5,True,0,1,0,1,-1,1,0,0,0,-1,1,0,10,1,-1,1,1,0,1,-1,0,0,11,1,-1,2
4,5,True,0,1,0,1,-1,1,0,0,0,-1,1,0,10,1,-1,1,1,0,1,-1,0,0,11,1,-1,2
4,5,True,0,1,0,1,-1,1,0,0,0,-1,1,0,10,1,-1,1,1,0,1,-1,0,0,11,1,-1,2
4,5,True,0,1,0,1,-1,1,0,0,0,-1,1,0,10,1,-1,1,1,0,1,-1,0,0,11,1,-1,2
4,5,True,0,1,0,1,-1,1,0,0,0,-1,1,0,10,1,-1,1,1,0,1,-1,0,0,11,1,-1,2
4,5,True,0,1,0,1,-1,1,0,0,0,-1,1,0,10,1,-1,1,1,0,1,-1,0,0,11,1,-1,3
4,5,True,0,0,1,0,1,0,1,0,0,0,0,1,10,0,1,1,1,1,0,1,0,0,11,0,1,1
4,5,True,0,0,0,0,0,0,0,1,0,1,0,1,10,0,0,0,1,0,0,1,1,1,1,0,1,0
4,5,True,0,0,0,0,0,0,0,1,0,1,0,1,10,0,0,0,1,0,0,1,1,1,1,0,1,2
4,5,True,0,0,1,0,1,0,1,0,0,0,0,1,10,0,1,1,1,1,0,1,0,0,0,0,1,4
4,5,True,0,1,0,1,-1,1,0,0,0,-1,1,0,10,1,-1,1,1,0,1,-1,0,0,0,1,-1,1
4,5,True,0,0,0,0,-1,0,1,0,1,-1,1,0,10,0,-1,1,0,0,1,-1,1,1,0,1,-1,4
4,5,True,0,0,0,-1,-1,1,0,1,-1,-1,0,0,10,-1,-1,0,0,1,-1,-1,1,0,1,-1,-1,0
4,5,True,0,0,0,-1,-1,1,0,1,-1,-1,0,0,10,-1,-1,0,0,1,-1,-1,1,0,1,-1,-1,3
4,5,True,0,0,0,0,-1,0,1,0,1,-1,1,0,10,0,-1,1,0,0,1,-1,1,1,0,1,-1,1
4,5,True,0,0,0,0,-1,0,0,0,0,-1,0,1,10,1,-1,1,0,0,0,-1,1,0,0,1,-1,1
4,5,True,-1,-1,-1,-1,-1,0,0,0,0,-1,0,0,10,0,-1,0,1,0,1,-1,1,0,0,0,-1,1
4,5,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,10,0,-1,0,0,0,0,-1,0,1,0,1,-1,3
4,5,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,1,3
4,5,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,10,0,0,0,0,0,0,0,1,0,0,1,0,3
4,5,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,10,0,0,0,0,0,0,0,0,1,0,0,1,2
4,5,True,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,10,0,0,0,1,0,0,1,1,0,0,1,0,3
4,5,True,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,10,0,0,1,0,1,0,0,0,1,0,0,1,3
4,5,True,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,10,0,0,0,1,0,1,0,1,0,1,0,0,3
4,5,True,-1,-1,-1,-1,-1,1,1,0,1,1,0,0,10,0,0,0,0,1,0,1,0,1,0,1,0,1
4,5,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,10,1,1,0,0,0,0,0,0,0,1,0,1,0
4,5,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,10,1,1,0,0,0,0,0,0,0,1,0,1,2
4,5,True,-1,-1,-1,-1,-1,1,1,0,1,1,0,0,10,0,0,0,0,1,0,1,0,1,0,1,0,3
4,5,True,-1,-1,-1,-1,-1,0,1,1,0,1,1,0,10,0,0,1,0,0,1,0,0,0,1,0,1,2
4,5,True,0,1,1,0,1,1,0,0,0,0,1,0,10,1,0,0,0,1,0,1,1,0,0,1,0,3
4,5,True,-1,0,1,1,0,-1,1,0,0,0,-1,1,10,0,1,-1,0,0,1,0,-1,1,0,0,1,2
4,5,True,-1,1,0,0,0,-1,1,0,0,1,-1,0,10,1,0,-1,1,0,0,1,-1,1,0,1,0,2
4,5,True,-1,1,0,0,1,-1,0,0,1,0,-1,1,10,0,1,-1,1,0,1,0,-1,0,0,0,0,4
4,5,True,1,0,0,1,0,0,0,1,0,1,1,0,10,1,0,1,0,1,0,2,0,0,0,0,3,0
4,5,True,1,0,0,1,0,0,0,1,0,1,1,0,10,1,0,1,0,1,0,2,0,0,0,11,3,3
4,5,True,-1,1,0,0,1,-1,0,0,1,0,-1,1,10,0,1,-1,1,0,1,0,-1,0,0,11,0,2
4,5,True,-1,0,0,1,0,-1,1,0,0,1,-1,1,10,1,0,-1,0,0,0,0,-1,0,0,11,1,2
4,5,True,-1,1,0,0,1,-1,1,0,1,0,-1,0,10,0,0,-1,0,11,0,1,-1,0,0,1,0,5
3,5,True,-1,1,0,0,1,-1,1,0,1,0,-1,0,3,0,0,-1,0,3,0,1,-1,0,0,1,0,4
3,5,True,1,0,0,1,0,1,0,1,0,2,0,3,10,0,3,0,3,11,1,1,0,0,1,0,0,3
3,5,True,1,0,0,1,0,1,0,1,0,2,3,0,10,0,3,3,0,11,1,1,0,0,1,0,0,3
3,5,True,-1,1,0,0,1,-1,1,0,1,0,-1,3,10,0,0,-1,3,11,0,1,-1,0,0,1,0,4
3,5,True,1,0,0,1,0,1,0,1,0,4,3,0,10,4,4,3,0,11,1,1,0,0,1,0,0,3
3,5,True,-1,1,0,0,1,-1,1,0,1,0,-1,3,10,0,4,-1,3,11,0,1,-1,0,0,1,0,1
3,5,True,-1,0,0,1,0,-1,1,0,0,1,-1,1,10,1,0,-1,3,0,0,4,-1,3,0,11,1,1
3,5,True,-1,1,0,0,1,-1,0,0,1,0,-1,1,10,0,1,-1,1,0,1,0,-1,3,0,11,0,1
3,5,True,-1,1,0,0,0,-1,1,0,0,1,-1,0,10,1,0,-1,1,0,0,1,-1,1,0,1,0,1
1,2,False,-1,-1,-1,-1,-1,-1,0,2,2,0,-1,2,10,0,0,-1,2,0,0,0,-1,0,0,0,0,5
0,2,False,-1,-1,-1,-1,-1,-1,0,2,2,0,-1,2,3,0,0,-1,2,0,0,0,-1,0,0,0,0,4
0,2,False,-1,-1,-1,-1,-1,0,2,2,0,2,2,3,10,0,2,2,0,0,0,1,0,0,0,0,0,2
0,2,False,0,2,2,0,2,2,3,0,0,2,2,0,10,0,1,0,0,0,0,0,2,2,1,0,0,4
0,2,False,2,2,0,2,1,3,0,0,2,2,0,0,10,1,1,0,0,0,0,2,2,1,0,0,0,2
0,2,False,3,0,0,2,2,0,0,0,1,1,0,0,10,0,2,2,1,0,0,0,2,1,2,0,0,2
0,2,False,0,0,0,1,1,0,0,0,0,2,2,1,10,0,0,2,1,2,0,0,2,2,1,1,1,0
0,2,False,0,0,0,1,1,0,0,0,0,2,2,1,10,0,0,2,1,2,0,0,2,2,1,1,1,0
0,2,False,0,0,0,1,1,0,0,0,0,2,2,1,10,0,0,2,1,2,0,0,2,2,1,1,1,0
0,2,False,0,0,0,1,1,0,0,0,0,2,2,1,10,0,0,2,1,2,0,0,2,2,1,1,1,0
1,2,False,4,0,0,1,1,0,0,0,0,2,2,1,10,0,0,2,1,2,0,0,2,2,1,1,1,5
0,2,False,4,0,0,1,1,0,0,0,0,2,2,1,3,0,0,2,1,2,0,0,2,2,1,1,1,4
0,2,False,0,0,1,1,2,0,0,0,2,1,1,3,10,0,1,1,2,0,0,1,2,1,1,1,0,1
0,2,False,0,0,2,2,2,0,0,1,1,2,0,0,10,2,1,1,3,0,0,1,1,2,0,0,1,0
0,2,False,0,0,2,2,2,0,0,1,1,2,0,0,10,2,1,1,3,0,0,1,1,2,0,0,1,0
0,2,False,0,0,2,2,2,0,0,1,1,2,0,0,10,2,1,1,3,0,0,1,1,2,0,0,1,0
0,2,False,0,0,2,2,2,0,0,1,1,2,0,0,10,2,1,1,3,0,0,1,1,2,0,0,1,0
0,2,False,0,0,2,2,2,0,0,1,1,2,0,0,10,2,1,1,3,0,0,1,1,2,0,0,1,0
0,2,False,0,0,2,2,2,0,0,1,1,2,0,0,10,2,1,1,3,0,0,1,1,2,0,0,1,0
0,2,False,0,0,2,2,2,0,0,1,1,2,0,0,10,2,1,1,3,0,0,1,1,2,0,0,1,0
1,2,False,0,0,2,2,2,0,0,1,1,2,0,4,10,2,1,1,4,4,0,1,1,4,0,0,1,0
1,2,False,0,0,2,2,2,0,0,1,1,2,0,4,10,2,1,1,4,4,0,1,1,4,0,0,1,0
1,2,False,0,0,2,2,2,0,0,1,1,2,0,4,10,2,1,1,4,4,0,1,1,4,0,0,1,0
1,2,False,0,0,2,2,2,0,0,1,1,2,0,0,10,2,1,1,0,0,0,1,1,6,0,0,1,5
0,2,False,0,0,2,2,2,0,0,1,1,2,0,0,3,2,1,1,0,0,0,1,1,6,0,0,1,3
0,2,False,0,0,0,2,2,0,0,0,1,1,0,0,10,3,2,2,1,0,0,0,2,1,6,0,0,3
0,2,False,8,0,0,0,2,2,0,0,0,1,0,0,10,0,3,2,2,1,0,0,1,2,1,6,0,1
0,2,False,0,0,2,0,2,8,0,0,0,2,2,0,10,0,1,0,0,0,0,3,2,2,1,0,0,3
0,2,False,-1,0,0,2,0,-1,8,0,0,0,-1,2,10,0,0,-1,0,0,0,0,-1,2,2,1,0,1
0,2,False,-1,-1,-1,-1,-1,-1,0,0,2,0,-1,8,10,0,0,-1,2,0,0,0,-1,0,0,0,0,3
0,2,True,-1,-1,-1,-1,-1,-1,-1,0,0,2,-1,-1,10,0,0,-1,-1,2,0,0,-1,-1,0,0,0,0
0,2,True,-1,-1,-1,-1,-1,-1,-1,0,0,2,-1,-1,10,0,0,-1,-1,2,0,0,-1,-1,0,0,0,0
0,2,True,-1,-1,-1,-1,-1,-1,-1,0,0,2,-1,-1,10,0,0,-1,-1,2,0,0,-1,-1,0,0,0,0
1,2,True,-1,-1,-1,-1,-1,-1,-1,0,0,2,-1,-1,10,0,0,-1,-1,2,0,0,-1,-1,0,0,0,5
0,2,True,-1,-1,-1,-1,-1,-1,-1,0,0,2,-1,-1,3,0,0,-1,-1,2,0,0,-1,-1,0,0,0,4
0,2,True,-1,-1,-1,-1,-1,-1,0,0,2,0,-1,3,10,0,0,-1,2,0,0,0,-1,0,0,0,4,2
0,2,True,-1,0,0,2,0,-1,3,0,0,0,-1,2,10,0,0,-1,0,0,0,0,-1,2,2,1,0,0
0,2,True,-1,0,0,2,0,-1,3,0,0,0,-1,2,10,0,0,-1,0,0,0,0,-1,2,2,1,0,0
0,2,True,-1,0,0,2,0,-1,3,0,0,0,-1,2,10,0,0,-1,0,0,0,0,-1,2,2,1,0,0
0,2,True,-1,0,0,2,0,-1,3,0,0,0,-1,2,10,0,0,-1,0,0,0,0,-1,2,2,1,0,0
0,2,True,-1,0,0,2,0,-1,3,0,0,0,-1,2,10,0,0,-1,0,0,0,0,-1,2,2,1,0,0
0,2,True,-1,0,0,2,0,-1,3,0,0,0,-1,2,10,0,0,-1,0,0,0,0,-1,2,2,1,0,0
0,2,True,-1,0,0,2,0,-1,3,0,0,0,-1,2,10,0,0,-1,0,0,0,0,-1,2,2,1,0,0
1,2,True,-1,4,0,2,0,-1,4,4,0,0,-1,4,10,0,0,-1,0,0,0,0,-1,2,2,1,0,2
1,2,True,-1,4,4,0,0,-1,4,0,0,0,-1,0,10,0,0,-1,2,2,1,0,-1,1,2,1,6,5
0,2,True,-1,4,4,0,0,-1,4,0,0,0,-1,0,3,0,0,-1,2,2,1,0,-1,1,2,1,6,4
0,2,True,0,0,0,0,2,7,0,0,0,1,0,3,10,0,0,2,2,1,0,0,1,2,1,6,0,4
0,2,True,0,0,0,2,2,0,0,0,1,1,3,0,10,0,8,2,1,0,0,0,2,1,6,0,0,4
0,2,True,0,0,2,2,2,0,0,1,1,2,0,0,10,8,1,1,0,0,0,1,1,6,0,0,1,4
0,2,True,0,2,2,2,0,0,1,1,2,2,0,0,10,1,1,0,0,0,1,2,6,0,0,1,1,2
0,2,True,0,1,1,2,2,0,0,0,1,1,0,0,10,1,2,6,0,0,1,1,1,1,1,0,1,2
0,2,True,0,0,0,1,1,0,0,0,1,2,6,0,10,1,1,1,1,1,0,1,1,2,1,1,0,3
0,2,True,0,0,0,0,1,1,0,0,0,1,1,6,10,0,1,2,1,1,1,0,2,1,2,1,1,3
1,2,True,3,0,0,0,0,2,1,0,0,0,2,1,10,0,0,2,2,1,1,1,0,2,1,2,1,4
2,2,True,4,0,0,0,1,1,0,0,0,1,1,0,10,0,1,2,1,1,1,0,2,1,2,1,1,4
2,2,True,0,0,0,1,1,0,0,0,1,2,0,0,10,1,1,1,1,1,0,1,1,2,1,1,0,0
2,2,True,0,0,0,1,1,0,0,0,1,2,0,0,10,1,1,1,1,1,0,1,1,2,1,1,0,3
2,2,True,0,0,0,0,1,1,0,0,0,1,1,0,10,0,1,2,1,1,1,0,2,1,2,1,1,1
2,2,True,0,0,1,1,2,0,0,0,0,1,1,0,10,0,1,1,0,0,0,1,2,1,1,1,0,3
2,2,True,0,0,0,1,1,0,0,0,0,0,8,1,10,0,0,2,1,0,0,0,2,2,1,1,1,1
2,2,True,0,0,0,2,2,0,0,0,1,1,0,0,10,0,0,8,1,0,0,0,2,1,0,0,0,4
2,2,True,0,0,2,2,2,0,0,1,1,2,0,0,10,0,1,1,0,0,0,1,1,0,0,0,1,4
2,2,True,0,2,2,2,0,0,1,1,2,2,0,0,10,1,1,0,0,0,1,2,0,0,0,1,1,2
2,2,True,0,1,1,2,2,0,0,0,1,1,0,0,10,1,2,0,0,0,1,1,1,1,1,0,1,2
2,2,True,0,0,0,1,1,0,0,0,1,2,0,0,10,1,1,1,1,1,0,1,1,2,1,1,0,3
2,2,True,0,0,0,0,1,1,0,0,0,1,1,0,10,0,1,2,1,1,1,0,2,1,2,1,1,1
2,2,True,0,0,1,1,2,0,0,0,0,1,1,0,10,0,1,1,0,0,0,1,2,1,1,1,0,3
2,2,True,0,0,0,1,1,0,0,0,0,0,8,1,10,0,0,2,1,0,0,0,2,2,1,1,1,2
2,2,True,0,0,0,0,0,8,1,0,0,0,2,1,10,0,0,2,2,1,1,1,0,2,1,2,1,0
2,2,True,0,0,0,0,0,8,1,0,0,0,2,1,10,0,0,2,2,1,1,1,0,2,1,2,1,1
2,2,True,0,0,0,1,1,0,0,0,0,0,8,1,10,0,0,2,1,0,0,0,2,2,1,1,1,1
2,2,True,0,0,0,2,2,0,0,0,1,1,0,0,10,0,0,8,1,0,0,0,2,1,0,0,0,1
2,2,True,0,2,0,2,1,0,0,0,2,2,0,0,10,1,1,0,0,0,0,0,8,1,0,0,0,1
2,2,True,-1,-1,-1,-1,-1,0,2,0,2,1,0,0,10,2,2,0,0,0,1,1,0,0,0,0,0,5
1,2,True,-1,-1,-1,-1,-1,0,2,0,2,1,0,0,3,2,2,0,0,0,1,1,0,0,0,0,0,3
1,2,True,-1,-1,-1,-1,-1,0,0,2,0,2,0,0,10,3,2,7,0,0,0,1,0,0,0,0,0,2
1,2,True,0,0,2,0,2,0,0,0,3,2,7,0,10,0,1,0,0,0,0,0,2,8,1,0,0,3
1,2,True,-1,0,0,2,0,-1,0,0,0,3,-1,7,10,0,0,-1,0,0,0,0,-1,2,8,1,0,3
1,3,True,-1,-1,0,0,2,-1,-1,0,0,0,-1,-1,10,0,0,-1,-1,0,0,0,-1,-1,2,8,1,2
1,3,True,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,10,0,0,-1,-1,2,8,1,-1,-1,1,2,1,4
1,3,True,-1,0,0,0,3,-1,0,0,0,0,-1,0,10,0,0,-1,2,8,1,0,-1,1,2,1,0,2
1,3,True,-1,0,0,0,0,-1,0,0,0,0,-1,2,10,1,0,-1,1,2,1,0,-1,0,2,2,1,5
0,3,True,-1,0,0,0,0,-1,0,0,0,0,-1,2,3,1,0,-1,1,2,1,0,-1,0,2,2,1,1
1,3,True,-1,0,0,4,4,-1,0,0,0,4,-1,0,10,0,0,-1,2,3,1,0,-1,1,2,1,0,1
1,3,True,-1,0,0,2,4,-1,0,0,4,4,-1,0,10,0,4,-1,0,0,0,0,-1,2,3,1,0,1
1,3,True,-1,-1,-1,-1,-1,-1,0,0,2,4,-1,0,10,4,4,-1,0,0,0,4,-1,0,0,0,0,3
1,3,True,-1,-1,-1,-1,-1,-1,-1,0,0,2,-1,-1,10,0,0,-1,-1,0,0,0,-1,-1,0,0,0,1
1,3,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,0,2,-1,-1,0,0,0,-1,-1,0,0,0,4
1,3,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,2,0,-1,0,0,0,0,-1,0,0,0,0,5
0,3,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,2,0,-1,0,0,0,0,-1,0,0,0,0,3
0,3,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,3,2,-1,-1,0,0,0,-1,-1,0,0,0,2
1,3,True,-1,-1,-1,-1,-1,-1,-1,0,3,2,-1,-1,10,0,0,-1,-1,0,4,0,-1,-1,0,4,0,2
1,3,True,-1,-1,0,3,2,-1,-1,0,0,0,-1,-1,10,4,0,-1,-1,0,4,0,-1,-1,4,4,1,2
1,3,True,-1,-1,0,0,0,-1,-1,0,4,0,-1,-1,10,4,0,-1,-1,4,4,1,-1,-1,1,4,1,0
1,3,True,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,10,0,0,-1,-1,0,0,1,-1,-1,1,6,1,2
1,3,True,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,10,0,1,-1,-1,1,6,1,-1,-1,0,2,2,4
1,3,True,-1,0,0,0,0,-1,0,0,0,0,-1,0,10,1,0,-1,1,6,1,0,-1,0,2,2,1,2
2,3,True,-1,0,0,0,0,-1,0,0,1,0,-1,1,10,1,0,-1,0,2,2,1,-1,1,0,2,1,5
2,3,True,-1,0,0,0,0,-1,0,0,1,0,-1,1,3,1,0,-1,0,2,2,1,-1,1,0,2,1,1
2,3,True,-1,0,4,0,0,-1,0,0,0,0,-1,0,10,1,0,-1,1,3,1,0,-1,0,2,2,1,1
2,3,True,-1,0,4,0,0,-1,0,4,0,0,-1,0,10,0,0,-1,0,0,1,0,-1,1,3,1,0,3
2,3,True,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,10,0,0,-1,-1,0,0,1,-1,-1,1,3,1,2
2,3,True,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,10,0,1,-1,-1,1,3,1,-1,-1,0,2,2,0
2,3,True,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,10,0,1,-1,-1,1,3,1,-1,-1,0,2,2,1
2,3,True,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,10,0,0,-1,-1,0,0,1,-1,-1,1,3,1,1
2,3,True,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,10,0,0,-1,-1,0,0,0,-1,-1,0,0,1,1
2,3,True,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,10,0,0,-1,-1,0,0,0,-1,-1,0,0,0,4
3,3,True,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,0,10,0,0,-1,0,0,0,0,-1,0,4,0,0,4
3,3,True,-1,-1,-1,-1,-1,0,0,0,0,2,0,0,10,0,0,0,0,0,0,1,0,4,0,0,0,4
3,3,True,-1,-1,-1,-1,-1,0,0,0,2,1,0,0,10,0,2,0,0,0,1,1,4,0,0,0,0,4
3,3,True,-1,-1,-1,-1,-1,0,0,2,1,0,0,0,10,2,2,0,0,1,1,2,0,0,0,0,1,5
2,3,True,-1,-1,-1,-1,-1,0,0,2,1,0,0,0,3,2,2,0,0,1,1,2,0,0,0,0,1,3
2,3,True,-1,-1,-1,-1,-1,0,0,0,2,1,0,0,10,3,2,0,0,0,1,1,0,0,0,0,0,2
2,3,True,0,0,0,2,1,0,0,0,3,2,0,0,10,1,1,0,0,0,0,0,0,1,0,0,0,3
2,3,True,0,0,0,0,2,0,0,0,0,3,0,0,10,0,1,0,0,0,0,0,0,0,1,0,0,2
2,3,True,0,0,0,0,3,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,1,0,1,0,0,4
2,3,True,0,0,0,3,2,0,0,0,1,1,0,0,10,0,0,0,1,0,0,0,0,1,0,0,0,2
2,3,True,0,0,0,1,1,0,0,0,0,0,0,1,10,0,0,0,1,0,0,0,6,2,1,1,1,2
2,3,True,0,0,0,0,0,0,1,0,0,0,0,1,10,0,0,6,2,1,1,1,0,2,1,2,1,4
2,3,True,0,0,0,0,1,1,0,0,0,1,1,0,10,0,1,2,1,1,1,0,2,1,2,1,1,4
3,3,True,0,0,0,1,1,0,0,0,1,2,0,0,10,1,1,1,1,1,0,1,1,2,1,1,0,1
3,3,True,0,1,1,2,2,0,0,0,1,1,0,0,10,1,2,0,0,0,1,1,1,1,1,0,1,3
3,3,True,0,0,1,1,2,0,0,0,0,1,1,0,10,0,1,1,0,0,0,1,2,1,1,1,0,1
3,3,True,0,0,0,0,2,0,0,1,1,2,0,0,10,0,1,1,0,0,0,1,1,0,0,0,1,3
3,3,True,0,0,0,0,0,0,0,0,1,1,0,0,10,0,0,0,1,0,0,0,0,1,0,0,0,3
3,3,True,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,1,0,1,0,0,3
3,3,True,-1,0,0,0,0,-1,0,0,0,0,-1,0,10,0,0,-1,0,0,1,0,-1,1,0,1,0,2
3,3,True,-1,0,0,0,0,-1,0,0,0,0,-1,0,10,1,0,-1,1,0,1,0,-1,0,6,2,1,2
3,3,True,-1,0,0,0,0,-1,0,0,1,0,-1,1,10,1,0,-1,0,6,2,1,-1,1,0,2,1,2
4,3,True,-1,0,0,1,0,-1,1,0,1,0,-1,0,10,2,1,-1,1,0,2,1,-1,0,0,2,1,5
3,3,True,-1,0,0,1,0,-1,1,0,1,0,-1,0,3,2,1,-1,1,0,2,1,-1,0,0,2,1,1
3,3,True,-1,0,0,0,0,-1,0,0,1,0,-1,1,10,1,0,-1,0,3,2,1,-1,1,0,2,1,1
3,3,True,-1,0,0,0,0,-1,0,0,0,0,-1,0,10,1,0,-1,1,0,1,0,-1,0,3,2,1,3
3,3,True,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,10,0,1,-1,-1,1,0,1,-1,-1,0,3,2,1
3,3,True,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,10,0,0,-1,-1,0,0,1,-1,-1,1,0,1,1
3,3,True,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,10,0,0,-1,-1,0,0,0,-1,-1,0,0,1,4
3,3,True,-1,0,0,0,0,-1,0,0,0,0,-1,0,10,0,0,-1,0,0,0,0,-1,0,0,1,0,4
3,3,True,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1,0,0,4
3,3,True,0,0,0,0,1,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,1,0,0,0,1
4,3,True,-1,-1,-1,-1,-1,0,0,0,0,1,0,0,10,0,0,0,0,0,1,1,0,0,0,0,0,4
4,3,True,-1,-1,-1,-1,-1,0,0,0,1,0,0,0,10,0,2,0,0,1,1,2,0,0,0,0,1,4
4,3,True,-1,-1,-1,-1,-1,0,0,1,0,1,0,0,10,2,0,0,1,1,2,2,0,0,0,1,1,5
3,3,True,-1,-1,-1,-1,-1,0,0,1,0,1,0,0,3,2,0,0,1,1,2,2,0,0,0,1,1,3
3,3,True,-1,-1,-1,-1,-1,0,0,0,1,0,0,0,10,3,2,0,0,1,1,2,0,0,0,0,1,3
3,3,True,-1,-1,-1,-1,-1,0,0,0,0,1,0,0,10,0,3,0,0,0,1,1,0,0,0,0,0,1
